No,year,month,day,hour,N,Q,A,TRI,OD
513,2021,1,22,8,30.61,390,7972.94,421,2
514,2021,1,22,9,30.61,390,7972.94,421,2
515,2021,1,22,10,30.61,390,7972.94,421,2
516,2021,1,22,11,30.61,390,7972.94,421,2
517,2021,1,22,12,30.60,390,7972.94,421,2
518,2021,1,22,13,30.60,390,7972.94,421,2
519,2021,1,22,14,30.60,390,7972.94,421,2
520,2021,1,22,15,30.60,390,7972.94,421,2
521,2021,1,22,16,30.60,390,7972.94,421,2
522,2021,1,22,17,30.60,390,7972.94,421,2
523,2021,1,22,18,30.60,390,7972.94,421,2
524,2021,1,22,19,30.60,390,7972.94,421,2
525,2021,1,22,20,30.60,390,7972.94,421,2
526,2021,1,22,21,30.60,390,7972.94,421,2
527,2021,1,22,22,30.60,390,7972.94,421,2
528,2021,1,22,23,30.60,390,7972.94,421,2
529,2021,1,23,0,30.59,390,7972.94,421,2
530,2021,1,23,1,30.59,390,7972.94,421,2
531,2021,1,23,2,30.59,390,7972.94,421,2
532,2021,1,23,3,30.59,390,7972.94,421,2
533,2021,1,23,4,30.59,390,7972.94,421,2
534,2021,1,23,5,30.59,390,7972.94,421,2
535,2021,1,23,6,30.59,390,7972.94,421,2
536,2021,1,23,7,30.59,390,7972.94,421,2
537,2021,1,23,8,30.59,390,7972.94,421,2
538,2021,1,23,9,30.59,390,7972.94,421,2
539,2021,1,23,10,30.59,390,7972.94,421,2
540,2021,1,23,11,30.59,390,7972.94,421,2
541,2021,1,23,12,30.58,390,7972.94,421,2
542,2021,1,23,13,30.58,390,7972.94,421,2
543,2021,1,23,14,30.58,390,7972.94,421,2
544,2021,1,23,15,30.58,390,7972.94,421,2
545,2021,1,23,16,30.58,390,7972.94,421,2
546,2021,1,23,17,30.58,390,7972.94,421,2
547,2021,1,23,18,30.58,390,7972.94,421,2
548,2021,1,23,19,30.58,390,7972.94,421,2
549,2021,1,23,20,30.58,390,7972.94,421,2
550,2021,1,23,21,30.58,390,7972.94,421,2
551,2021,1,23,22,30.58,390,7972.94,421,2
552,2021,1,23,23,30.58,390,7972.94,421,2
553,2021,1,24,0,30.57,390,7972.94,421,2
554,2021,1,24,1,30.57,390,7972.94,421,2
555,2021,1,24,2,30.57,390,7972.94,421,2
556,2021,1,24,3,30.57,390,7972.94,421,2
557,2021,1,24,4,30.57,390,7972.94,421,2
558,2021,1,24,5,30.57,390,7972.94,421,2
559,2021,1,24,6,30.57,390,7972.94,421,2
560,2021,1,24,7,30.57,390,7972.94,421,2
561,2021,1,24,8,30.57,390,7972.94,421,2
562,2021,1,24,9,30.57,390,7972.94,421,2
563,2021,1,24,10,30.57,390,7972.94,421,2
564,2021,1,24,11,30.57,390,7972.94,421,2
565,2021,1,24,12,30.56,390,7972.94,421,2
566,2021,1,24,13,30.56,390,7972.94,421,2
567,2021,1,24,14,30.56,390,7972.94,421,2
568,2021,1,24,15,30.56,390,7972.94,421,2
569,2021,1,24,16,30.56,390,7972.94,421,2
570,2021,1,24,17,30.56,390,7972.94,421,2
571,2021,1,24,18,30.56,390,7972.94,421,2
572,2021,1,24,19,30.56,390,7972.94,421,2
573,2021,1,24,20,30.56,390,7972.94,421,2
574,2021,1,24,21,30.56,390,7972.94,421,2
575,2021,1,24,22,30.56,390,7972.94,421,2
576,2021,1,24,23,30.56,390,7972.94,421,2
577,2021,1,25,0,30.58,390,8126.61,600,2
578,2021,1,25,1,30.70,390,8016.97,600,2
579,2021,1,25,2,30.86,390,7990.98,600,2
580,2021,1,25,3,30.96,390,7979.33,600,2
581,2021,1,25,4,31.03,390,7973.48,600,2
582,2021,1,25,5,31.08,390,7971.84,600,2
583,2021,1,25,6,31.11,390,7970.67,600,2
584,2021,1,25,7,31.14,390,7970.49,600,2
585,2021,1,25,8,31.16,390,7970.34,600,2
586,2021,1,25,9,31.18,390,7970.53,600,2
587,2021,1,25,10,31.20,390,7970.64,600,2
588,2021,1,25,11,31.21,390,7970.78,600,2
589,2021,1,25,12,31.22,390,7970.91,600,2
590,2021,1,25,13,31.23,390,7971.04,600,2
591,2021,1,25,14,31.24,390,7971.15,600,2
592,2021,1,25,15,31.24,390,7971.23,600,2
593,2021,1,25,16,31.25,390,7971.31,600,2
594,2021,1,25,17,31.25,390,7971.37,600,2
595,2021,1,25,18,31.26,390,7971.43,600,2
596,2021,1,25,19,31.26,390,7971.51,600,2
597,2021,1,25,20,31.27,390,7971.56,600,2
598,2021,1,25,21,31.27,390,7971.60,600,2
599,2021,1,25,22,31.27,390,7971.64,600,2
600,2021,1,25,23,31.28,390,7971.68,600,2
601,2021,1,26,0,31.28,390,7971.73,600,2
602,2021,1,26,1,31.28,390,7971.77,600,2
603,2021,1,26,2,31.28,390,7971.80,600,2
604,2021,1,26,3,31.29,390,7971.83,600,2
605,2021,1,26,4,31.29,390,7971.87,600,2
606,2021,1,26,5,31.29,390,7971.90,600,2
607,2021,1,26,6,31.29,390,7971.93,600,2
608,2021,1,26,7,31.29,390,7971.95,600,2
609,2021,1,26,8,31.29,390,7971.97,600,2
610,2021,1,26,9,31.29,390,7971.99,600,2
611,2021,1,26,10,31.30,390,7972.01,600,2
612,2021,1,26,11,31.30,390,7972.02,600,2
613,2021,1,26,12,31.30,390,7972.02,600,2
614,2021,1,26,13,31.30,390,7972.02,600,2
615,2021,1,26,14,31.30,390,7972.02,600,2
616,2021,1,26,15,31.30,390,7972.02,600,2
617,2021,1,26,16,31.30,390,7972.02,600,2
618,2021,1,26,17,31.30,390,7972.02,600,2
619,2021,1,26,18,31.30,390,7972.02,600,2
620,2021,1,26,19,31.30,390,7972.02,600,2
621,2021,1,26,20,31.30,390,7972.02,600,2
622,2021,1,26,21,31.30,390,7972.02,600,2
623,2021,1,26,22,31.30,390,7972.02,600,2
624,2021,1,26,23,31.30,390,7972.02,600,2
625,2021,1,27,0,31.31,390,7972.00,600,2
626,2021,1,27,1,31.31,390,7972.00,600,2
627,2021,1,27,2,31.31,390,7972.00,600,2
628,2021,1,27,3,31.31,390,7972.00,600,2
629,2021,1,27,4,31.31,390,7972.00,600,2
630,2021,1,27,5,31.31,390,7972.00,600,2
631,2021,1,27,6,31.31,390,7972.00,600,2
632,2021,1,27,7,31.31,390,7972.00,600,2
633,2021,1,27,8,31.31,390,7972.00,600,2
634,2021,1,27,9,31.31,390,7972.00,600,2
635,2021,1,27,10,31.31,390,7972.00,600,2
636,2021,1,27,11,31.31,390,7972.00,600,2
637,2021,1,27,12,31.32,390,7972.00,600,2
638,2021,1,27,13,31.32,390,7972.00,600,2
639,2021,1,27,14,31.32,390,7972.00,600,2
640,2021,1,27,15,31.32,390,7972.00,600,2
641,2021,1,27,16,31.32,390,7972.00,600,2
642,2021,1,27,17,31.32,390,7972.00,600,2
643,2021,1,27,18,31.32,390,7972.00,600,2
644,2021,1,27,19,31.32,390,7972.00,600,2
645,2021,1,27,20,31.32,390,7972.00,600,2
646,2021,1,27,21,31.32,390,7972.00,600,2
647,2021,1,27,22,31.32,390,7972.00,600,2
648,2021,1,27,23,31.32,390,7972.00,600,2
649,2021,1,28,0,31.28,390.00,5376.48,600.00,0.80
650,2021,1,28,1,31.02,390.00,5446.83,600.00,0.80
651,2021,1,28,2,30.83,390.00,5482.72,600.00,0.80
652,2021,1,28,3,30.72,390.00,5504.62,600.00,0.80
653,2021,1,28,4,30.66,390.00,5517.46,600.00,0.80
654,2021,1,28,5,30.61,390.00,5525.61,600.00,0.80
655,2021,1,28,6,30.58,390.00,5530.98,600.00,0.80
656,2021,1,28,7,30.55,390.00,5534.71,600.00,0.80
657,2021,1,28,8,30.53,390.00,5537.21,600.00,0.80
658,2021,1,28,9,30.50,390.00,5539.12,600.00,0.80
659,2021,1,28,10,30.49,390.00,5540.57,600.00,0.80
660,2021,1,28,11,30.47,390.00,5541.72,600.00,0.80
661,2021,1,28,12,30.46,390.00,5542.61,600.00,0.80
662,2021,1,28,13,30.45,390.00,5543.37,600.00,0.80
663,2021,1,28,14,30.45,390.00,5543.37,600.00,0.80
664,2021,1,28,15,30.43,390.00,5544.58,600.00,0.80
665,2021,1,28,16,30.42,390.00,5545.06,600.00,0.80
666,2021,1,28,17,30.42,390.00,5545.48,600.00,0.80
667,2021,1,28,18,30.41,390.00,5545.88,600.00,0.80
668,2021,1,28,19,30.41,390.00,5546.21,600.00,0.80
669,2021,1,28,20,30.40,390.00,5546.56,600.00,0.80
670,2021,1,28,21,30.40,390.00,5546.84,600.00,0.80
671,2021,1,28,22,30.40,390.00,5547.13,600.00,0.80
672,2021,1,28,23,30.39,390.00,5547.35,600.00,0.80
673,2021,1,29,0,30.39,390.00,5547.64,600.00,0.80
674,2021,1,29,1,30.39,390.00,5547.85,600.00,0.80
675,2021,1,29,2,30.39,390.00,5548.08,600.00,0.80
676,2021,1,29,3,30.39,390.00,5548.29,600.00,0.80
677,2021,1,29,4,30.38,390.00,5548.52,600.00,0.80
678,2021,1,29,5,30.38,390.00,5548.70,600.00,0.80
679,2021,1,29,6,30.38,390.00,5548.90,600.00,0.80
680,2021,1,29,7,30.38,390.00,5549.06,600.00,0.80
681,2021,1,29,8,30.38,390.00,5549.27,600.00,0.80
682,2021,1,29,9,30.38,390.00,5549.42,600.00,0.80
683,2021,1,29,10,30.38,390.00,5549.60,600.00,0.80
684,2021,1,29,11,30.38,390.00,5549.75,600.00,0.80
685,2021,1,29,12,30.37,390.00,5551.39,600.00,0.80
686,2021,1,29,13,30.37,390.00,5551.39,600.00,0.80
687,2021,1,29,14,30.37,390.00,5551.39,600.00,0.80
688,2021,1,29,15,30.37,390.00,5551.39,600.00,0.80
689,2021,1,29,16,30.37,390.00,5551.39,600.00,0.80
690,2021,1,29,17,30.37,390.00,5551.39,600.00,0.80
691,2021,1,29,18,30.37,390.00,5551.39,600.00,0.80
692,2021,1,29,19,30.37,390.00,5551.39,600.00,0.80
693,2021,1,29,20,30.37,390.00,5551.39,600.00,0.80
694,2021,1,29,21,30.37,390.00,5551.39,600.00,0.80
695,2021,1,29,22,30.37,390.00,5551.39,600.00,0.80
696,2021,1,29,23,30.37,390.00,5551.39,600.00,0.80
697,2021,1,30,0,30.37,390.00,5554.70,600.00,0.80
698,2021,1,30,1,30.37,390.00,5554.70,600.00,0.80
699,2021,1,30,2,30.37,390.00,5554.70,600.00,0.80
700,2021,1,30,3,30.37,390.00,5554.70,600.00,0.80
701,2021,1,30,4,30.37,390.00,5554.70,600.00,0.80
702,2021,1,30,5,30.37,390.00,5554.70,600.00,0.80
703,2021,1,30,6,30.37,390.00,5554.70,600.00,0.80
704,2021,1,30,7,30.37,390.00,5554.70,600.00,0.80
705,2021,1,30,8,30.37,390.00,5554.70,600.00,0.80
706,2021,1,30,9,30.37,390.00,5554.70,600.00,0.80
707,2021,1,30,10,30.37,390.00,5554.70,600.00,0.80
708,2021,1,30,11,30.37,390.00,5554.70,600.00,0.80
709,2021,1,30,12,30.37,390.00,5554.70,600.00,0.80
710,2021,1,30,13,30.37,390.00,5554.70,600.00,0.80
711,2021,1,30,14,30.37,390.00,5554.70,600.00,0.80
712,2021,1,30,15,30.37,390.00,5554.70,600.00,0.80
713,2021,1,30,16,30.37,390.00,5554.70,600.00,0.80
714,2021,1,30,17,30.37,390.00,5554.70,600.00,0.80
715,2021,1,30,18,30.37,390.00,5554.70,600.00,0.80
716,2021,1,30,19,30.37,390.00,5554.70,600.00,0.80
717,2021,1,30,20,30.37,390.00,5554.70,600.00,0.80
718,2021,1,30,21,30.37,390.00,5554.70,600.00,0.80
719,2021,1,30,22,30.37,390.00,5554.70,600.00,0.80
720,2021,1,30,23,30.37,390.00,5554.70,600.00,0.80
721,2021,1,31,0,30.38,390.00,5554.70,600.00,0.80
722,2021,1,31,1,30.38,390.00,5554.70,600.00,0.80
723,2021,1,31,2,30.38,390.00,5554.70,600.00,0.80
724,2021,1,31,3,30.38,390.00,5554.70,600.00,0.80
725,2021,1,31,4,30.38,390.00,5554.70,600.00,0.80
726,2021,1,31,5,30.38,390.00,5554.70,600.00,0.80
727,2021,1,31,6,30.38,390.00,5554.70,600.00,0.80
728,2021,1,31,7,30.38,390.00,5554.70,600.00,0.80
729,2021,1,31,8,30.38,390.00,5554.70,600.00,0.80
730,2021,1,31,9,30.38,390.00,5554.70,600.00,0.80
731,2021,1,31,10,30.38,390.00,5554.70,600.00,0.80
732,2021,1,31,11,30.38,390.00,5554.70,600.00,0.80
733,2021,1,31,12,30.39,390.00,5554.70,600.00,0.80
734,2021,1,31,13,30.39,390.00,5554.70,600.00,0.80
735,2021,1,31,14,30.39,390.00,5554.70,600.00,0.80
736,2021,1,31,15,30.39,390.00,5554.70,600.00,0.80
737,2021,1,31,16,30.39,390.00,5554.70,600.00,0.80
738,2021,1,31,17,30.39,390.00,5554.70,600.00,0.80
739,2021,1,31,18,30.39,390.00,5554.70,600.00,0.80
740,2021,1,31,19,30.39,390.00,5554.70,600.00,0.80
741,2021,1,31,20,30.39,390.00,5554.70,600.00,0.80
742,2021,1,31,21,30.39,390.00,5554.70,600.00,0.80
743,2021,1,31,22,30.39,390.00,5554.70,600.00,0.80
744,2021,1,31,23,30.39,390.00,5554.70,600.00,0.80
745,2021,2,1,0,30.40,390.00,5554.70,600.00,0.80
746,2021,2,1,1,30.40,390.00,5554.70,600.00,0.80
747,2021,2,1,2,30.40,390.00,5554.70,600.00,0.80
748,2021,2,1,3,30.40,390.00,5554.70,600.00,0.80
749,2021,2,1,4,30.40,390.00,5554.70,600.00,0.80
750,2021,2,1,5,30.40,390.00,5554.70,600.00,0.80
751,2021,2,1,6,30.40,390.00,5554.70,600.00,0.80
752,2021,2,1,7,30.40,390.00,5554.70,600.00,0.80
753,2021,2,1,8,30.40,390.00,5554.70,600.00,0.80
754,2021,2,1,9,30.40,390.00,5554.70,600.00,0.80
755,2021,2,1,10,30.40,390.00,5554.70,600.00,0.80
756,2021,2,1,11,30.40,390.00,5554.70,600.00,0.80
757,2021,2,1,12,30.41,390.00,5554.70,600.00,0.80
758,2021,2,1,13,30.41,390.00,5554.70,600.00,0.80
759,2021,2,1,14,30.41,390.00,5554.70,600.00,0.80
760,2021,2,1,15,30.41,390.00,5554.70,600.00,0.80
761,2021,2,1,16,30.41,390.00,5554.70,600.00,0.80
762,2021,2,1,17,30.41,390.00,5554.70,600.00,0.80
763,2021,2,1,18,30.41,390.00,5554.70,600.00,0.80
764,2021,2,1,19,30.41,390.00,5554.70,600.00,0.80
765,2021,2,1,20,30.41,390.00,5554.70,600.00,0.80
766,2021,2,1,21,30.41,390.00,5554.70,600.00,0.80
767,2021,2,1,22,30.41,390.00,5554.70,600.00,0.80
768,2021,2,1,23,30.41,390.00,5554.70,600.00,0.80
769,2021,2,2,0,30.42,390.00,5554.70,600.00,0.80
770,2021,2,2,1,30.42,390.00,5554.70,600.00,0.80
771,2021,2,2,2,30.42,390.00,5554.70,600.00,0.80
772,2021,2,2,3,30.42,390.00,5554.70,600.00,0.80
773,2021,2,2,4,30.42,390.00,5554.70,600.00,0.80
774,2021,2,2,5,30.42,390.00,5554.70,600.00,0.80
775,2021,2,2,6,30.42,390.00,5554.70,600.00,0.80
776,2021,2,2,7,30.42,390.00,5554.70,600.00,0.80
777,2021,2,2,8,30.42,390.00,5554.70,600.00,0.80
778,2021,2,2,9,30.42,390.00,5554.70,600.00,0.80
779,2021,2,2,10,30.42,390.00,5554.70,600.00,0.80
780,2021,2,2,11,30.42,390.00,5554.70,600.00,0.80
781,2021,2,2,12,30.43,390.00,5554.70,600.00,0.80
782,2021,2,2,13,30.43,390.00,5554.70,600.00,0.80
783,2021,2,2,14,30.43,390.00,5554.70,600.00,0.80
784,2021,2,2,15,30.43,390.00,5554.70,600.00,0.80
785,2021,2,2,16,30.43,390.00,5554.70,600.00,0.80
786,2021,2,2,17,30.43,390.00,5554.70,600.00,0.80
787,2021,2,2,18,30.43,390.00,5554.70,600.00,0.80
788,2021,2,2,19,30.43,390.00,5554.70,600.00,0.80
789,2021,2,2,20,30.43,390.00,5554.70,600.00,0.80
790,2021,2,2,21,30.43,390.00,5554.70,600.00,0.80
791,2021,2,2,22,30.43,390.00,5554.70,600.00,0.80
792,2021,2,2,23,30.43,390.00,5554.70,600.00,0.80
793,2021,2,3,0,30.41,390.00,5590.84,421.00,0.80
794,2021,2,3,1,30.29,390.00,5665.33,421.00,0.80
795,2021,2,3,2,30.17,390.00,5685.40,421.00,0.80
796,2021,2,3,3,30.08,390.00,5695.63,421.00,0.80
797,2021,2,3,4,30.03,390.00,5702.07,421.00,0.80
798,2021,2,3,5,30.00,390.00,5705.65,421.00,0.80
799,2021,2,3,6,29.97,390.00,5707.61,421.00,0.80
800,2021,2,3,7,29.95,390.00,5709.09,421.00,0.80
801,2021,2,3,8,29.93,390.00,5709.43,421.00,0.80
802,2021,2,3,9,29.92,390.00,5709.86,421.00,0.80
803,2021,2,3,10,29.91,390.00,5710.33,421.00,0.80
804,2021,2,3,11,29.90,390.00,5710.51,421.00,0.80
805,2021,2,3,12,29.89,390.00,5710.63,421.00,0.80
806,2021,2,3,13,29.88,390.00,5710.66,421.00,0.80
807,2021,2,3,14,29.88,390.00,5710.88,421.00,0.80
808,2021,2,3,15,29.87,390.00,5710.88,421.00,0.80
809,2021,2,3,16,29.87,390.00,5710.90,421.00,0.80
810,2021,2,3,17,29.86,390.00,5710.84,421.00,0.80
811,2021,2,3,18,29.86,390.00,5710.94,421.00,0.80
812,2021,2,3,19,29.86,390.00,5711.14,421.00,0.80
813,2021,2,3,20,29.86,390.00,5711.01,421.00,0.80
814,2021,2,3,21,29.85,390.00,5711.05,421.00,0.80
815,2021,2,3,22,29.85,390.00,5711.09,421.00,0.80
816,2021,2,3,23,29.85,390.00,5711.10,421.00,0.80
817,2021,2,4,0,29.85,390.00,5711.08,421.00,0.80
818,2021,2,4,1,29.85,390.00,5711.21,421.00,0.80
819,2021,2,4,2,29.84,390.00,5711.29,421.00,0.80
820,2021,2,4,3,29.84,390.00,5711.26,421.00,0.80
821,2021,2,4,4,29.84,390.00,5711.24,421.00,0.80
822,2021,2,4,5,29.84,390.00,5711.24,421.00,0.80
823,2021,2,4,6,29.84,390.00,5711.27,421.00,0.80
824,2021,2,4,7,29.84,390.00,5711.25,421.00,0.80
825,2021,2,4,8,29.84,390.00,5711.38,421.00,0.80
826,2021,2,4,9,29.84,390.00,5711.22,421.00,0.80
827,2021,2,4,10,29.84,390.00,5711.30,421.00,0.80
828,2021,2,4,11,29.83,390.00,5711.35,421.00,0.80
829,2021,2,4,12,29.83,390.00,5711.35,421.00,0.80
830,2021,2,4,13,29.83,390.00,5711.35,421.00,0.80
831,2021,2,4,14,29.83,390.00,5711.35,421.00,0.80
832,2021,2,4,15,29.83,390.00,5711.35,421.00,0.80
833,2021,2,4,16,29.83,390.00,5711.35,421.00,0.80
834,2021,2,4,17,29.83,390.00,5711.35,421.00,0.80
835,2021,2,4,18,29.83,390.00,5711.35,421.00,0.80
836,2021,2,4,19,29.83,390.00,5711.35,421.00,0.80
837,2021,2,4,20,29.83,390.00,5711.35,421.00,0.80
838,2021,2,4,21,29.83,390.00,5711.35,421.00,0.80
839,2021,2,4,22,29.83,390.00,5711.35,421.00,0.80
840,2021,2,4,23,29.83,390.00,5711.35,421.00,0.80
841,2021,2,5,0,29.82,390.00,5712.15,421.00,0.80
842,2021,2,5,1,29.82,390.00,5712.15,421.00,0.80
843,2021,2,5,2,29.82,390.00,5712.15,421.00,0.80
844,2021,2,5,3,29.82,390.00,5712.15,421.00,0.80
845,2021,2,5,4,29.82,390.00,5712.15,421.00,0.80
846,2021,2,5,5,29.82,390.00,5712.15,421.00,0.80
847,2021,2,5,6,29.82,390.00,5712.15,421.00,0.80
848,2021,2,5,7,29.82,390.00,5712.15,421.00,0.80
849,2021,2,5,8,29.82,390.00,5712.15,421.00,0.80
850,2021,2,5,9,29.82,390.00,5712.15,421.00,0.80
851,2021,2,5,10,29.82,390.00,5712.15,421.00,0.80
852,2021,2,5,11,29.82,390.00,5712.15,421.00,0.80
853,2021,2,5,12,29.77,390.00,5007.99,80.00,0.80
854,2021,2,5,13,30.04,390.00,5520.36,80.00,0.80
855,2021,2,5,14,31.44,390.00,5629.44,80.00,0.80
856,2021,2,5,15,32.41,390.00,5678.59,80.00,0.80
857,2021,2,5,16,32.86,390.00,5724.42,80.00,0.80
858,2021,2,5,17,33.13,390.00,5757.53,80.00,0.80
859,2021,2,5,18,33.32,390.00,5780.46,80.00,0.80
860,2021,2,5,19,33.45,390.00,5797.31,80.00,0.80
861,2021,2,5,20,33.55,390.00,5809.91,80.00,0.80
862,2021,2,5,21,33.61,390.00,5819.49,80.00,0.80
863,2021,2,5,22,33.66,390.00,5826.82,80.00,0.80
864,2021,2,5,23,33.70,390.00,5832.54,80.00,0.80
865,2021,2,6,0,33.73,390.00,5837.12,80.00,0.80
866,2021,2,6,1,33.76,390.00,5840.80,80.00,0.80
867,2021,2,6,2,33.78,390.00,5843.85,80.00,0.80
868,2021,2,6,3,33.80,390.00,5846.44,80.00,0.80
869,2021,2,6,4,33.82,390.00,5848.51,80.00,0.80
870,2021,2,6,5,33.84,390.00,5850.34,80.00,0.80
871,2021,2,6,6,33.86,390.00,5851.94,80.00,0.80
872,2021,2,6,7,33.87,390.00,5853.31,80.00,0.80
873,2021,2,6,8,33.89,390.00,5854.54,80.00,0.80
874,2021,2,6,9,33.90,390.00,5855.65,80.00,0.80
875,2021,2,6,10,33.92,390.00,5856.65,80.00,0.80
876,2021,2,6,11,33.93,390.00,5857.62,80.00,0.80
877,2021,2,6,12,33.95,390.00,5858.52,80.00,0.80
878,2021,2,6,13,33.96,390.00,5859.31,80.00,0.80
879,2021,2,6,14,33.97,390.00,5858.13,80.00,0.80
880,2021,2,6,15,33.99,390.00,5859.93,80.00,0.80
881,2021,2,6,16,34.00,390.00,5861.24,80.00,0.80
882,2021,2,6,17,34.01,390.00,5861.88,80.00,0.80
883,2021,2,6,18,34.03,390.00,5862.45,80.00,0.80
884,2021,2,6,19,34.04,390.00,5862.99,80.00,0.80
885,2021,2,6,20,34.05,390.00,5863.55,80.00,0.80
886,2021,2,6,21,34.06,390.00,5864.03,80.00,0.80
887,2021,2,6,22,34.07,390.00,5864.48,80.00,0.80
888,2021,2,6,23,34.09,390.00,5864.91,80.00,0.80
889,2021,2,7,0,34.10,390.00,5865.31,80.00,0.80
890,2021,2,7,1,34.11,390.00,5865.76,80.00,0.80
891,2021,2,7,2,34.12,390.00,5866.08,80.00,0.80
892,2021,2,7,3,34.13,390.00,5866.47,80.00,0.80
893,2021,2,7,4,34.14,390.00,5866.82,80.00,0.80
894,2021,2,7,5,34.15,390.00,5867.17,80.00,0.80
895,2021,2,7,6,34.16,390.00,5867.50,80.00,0.80
896,2021,2,7,7,34.17,390.00,5867.82,80.00,0.80
897,2021,2,7,8,34.18,390.00,5868.12,80.00,0.80
898,2021,2,7,9,34.18,390.00,5868.39,80.00,0.80
899,2021,2,7,10,34.19,390.00,5868.64,80.00,0.80
900,2021,2,7,11,34.20,390.00,5868.87,80.00,0.80
901,2021,2,7,12,34.21,390.00,5869.10,80.00,0.80
902,2021,2,7,13,34.22,390.00,5869.32,80.00,0.80
903,2021,2,7,14,34.23,390.00,5869.53,80.00,0.80
904,2021,2,7,15,34.23,390.00,5869.53,80.00,0.80
905,2021,2,7,16,34.24,390.00,5869.73,80.00,0.80
906,2021,2,7,17,34.24,390.00,5869.91,80.00,0.80
907,2021,2,7,18,34.25,390.00,5870.09,80.00,0.80
908,2021,2,7,19,34.26,390.00,5870.26,80.00,0.80
909,2021,2,7,20,34.27,390.00,5870.42,80.00,0.80
910,2021,2,7,21,34.27,390.00,5870.57,80.00,0.80
911,2021,2,7,22,34.28,390.00,5870.72,80.00,0.80
912,2021,2,7,23,34.29,390.00,5870.85,80.00,0.80
913,2021,2,8,0,34.30,390.00,5871.10,80.00,0.80
914,2021,2,8,1,34.31,390.00,5871.21,80.00,0.80
915,2021,2,8,2,34.31,390.00,5871.32,80.00,0.80
916,2021,2,8,3,34.32,390.00,5871.42,80.00,0.80
917,2021,2,8,4,34.33,390.00,5871.51,80.00,0.80
918,2021,2,8,5,34.33,390.00,5871.60,80.00,0.80
919,2021,2,8,6,34.34,390.00,5871.68,80.00,0.80
920,2021,2,8,7,34.34,390.00,5871.76,80.00,0.80
921,2021,2,8,8,34.35,390.00,5871.82,80.00,0.80
922,2021,2,8,9,34.36,390.00,5871.88,80.00,0.80
923,2021,2,8,10,34.36,390.00,5871.94,80.00,0.80
924,2021,2,8,11,34.37,390.00,5872.00,80.00,0.80
925,2021,2,8,12,34.37,390.00,5872.05,80.00,0.80
926,2021,2,8,13,34.37,390.00,5872.05,80.00,0.80
927,2021,2,8,14,34.38,390.00,5872.09,80.00,0.80
928,2021,2,8,15,34.38,390.00,5872.13,80.00,0.80
929,2021,2,8,16,34.39,390.00,5872.17,80.00,0.80
930,2021,2,8,17,34.39,390.00,5872.20,80.00,0.80
931,2021,2,8,18,34.40,390.00,5872.22,80.00,0.80
932,2021,2,8,19,34.40,390.00,5872.25,80.00,0.80
933,2021,2,8,20,34.41,390.00,5872.27,80.00,0.80
934,2021,2,8,21,34.41,390.00,5872.28,80.00,0.80
935,2021,2,8,22,34.42,390.00,5872.30,80.00,0.80
936,2021,2,8,23,34.42,390.00,5872.30,80.00,0.80
937,2021,2,9,0,34.43,390.00,5872.32,80.00,0.80
938,2021,2,9,1,34.44,390.00,5872.32,80.00,0.80
939,2021,2,9,2,34.44,390.00,5872.32,80.00,0.80
940,2021,2,9,3,34.44,390.00,5872.31,80.00,0.80
941,2021,2,9,4,34.45,390.00,5872.30,80.00,0.80
942,2021,2,9,5,34.45,390.00,5872.29,80.00,0.80
943,2021,2,9,6,34.46,390.00,5872.28,80.00,0.80
944,2021,2,9,7,34.46,390.00,5872.27,80.00,0.80
945,2021,2,9,8,34.47,390.00,5872.26,80.00,0.80
946,2021,2,9,9,34.47,390.00,5872.24,80.00,0.80
947,2021,2,9,10,34.47,390.00,5872.22,80.00,0.80
948,2021,2,9,11,34.48,390.00,5872.20,80.00,0.80
949,2021,2,9,12,34.50,390.00,5872.21,80.00,0.80
950,2021,2,9,13,34.50,390.00,5872.20,80.00,0.80
951,2021,2,9,14,34.50,390.00,5872.19,80.00,0.80
952,2021,2,9,15,34.50,390.00,5872.18,80.00,0.80
953,2021,2,9,16,34.50,390.00,5872.17,80.00,0.80
954,2021,2,9,17,34.50,390.00,5872.16,80.00,0.80
955,2021,2,9,18,34.50,390.00,5872.15,80.00,0.80
956,2021,2,9,19,34.50,390.00,5872.13,80.00,0.80
957,2021,2,9,20,34.50,390.00,5872.12,80.00,0.80
958,2021,2,9,21,34.50,390.00,5872.11,80.00,0.80
959,2021,2,9,22,34.50,390.00,5872.10,80.00,0.80
960,2021,2,9,23,34.50,390.00,5872.09,80.00,0.80
961,2021,2,10,0,34.53,390.00,5872.08,80.00,0.80
962,2021,2,10,1,34.53,390.00,5872.07,80.00,0.80
963,2021,2,10,2,34.54,390.00,5872.06,80.00,0.80
964,2021,2,10,3,34.54,390.00,5872.05,80.00,0.80
965,2021,2,10,4,34.55,390.00,5872.04,80.00,0.80
966,2021,2,10,5,34.55,390.00,5872.03,80.00,0.80
967,2021,2,10,6,34.55,390.00,5872.02,80.00,0.80
968,2021,2,10,7,34.56,390.00,5872.01,80.00,0.80
969,2021,2,10,8,34.56,390.00,5872.00,80.00,0.80
970,2021,2,10,9,34.57,390.00,5871.99,80.00,0.80
971,2021,2,10,10,34.57,390.00,5871.98,80.00,0.80
972,2021,2,10,11,34.57,390.00,5871.97,80.00,0.80
973,2021,2,10,12,34.57,390.00,5871.95,80.00,0.80
974,2021,2,10,13,34.58,390.00,5871.94,80.00,0.80
