DATE,N,Q,A,TRI,OD
2021-08-17 1:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 2:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 3:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 4:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 5:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 6:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 7:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 8:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 9:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 10:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 11:00:00,19.83,208.00,4011.85,600.00,2.00
2021-08-17 12:00:00,19.83,208.00,2730.09,600.00,0.80
2021-08-17 13:00:00,19.75,208.00,2765.65,600.00,0.80
2021-08-17 14:00:00,19.56,208.00,2775.46,600.00,0.80
2021-08-17 15:00:00,19.37,208.00,2780.53,600.00,0.80
2021-08-17 16:00:00,19.26,208.00,2783.89,600.00,0.80
2021-08-17 17:00:00,19.18,208.00,2785.88,600.00,0.80
2021-08-17 18:00:00,19.13,208.00,2786.92,600.00,0.80
2021-08-17 19:00:00,19.08,208.00,2787.42,600.00,0.80
2021-08-17 20:00:00,19.04,208.00,2787.64,600.00,0.80
2021-08-17 21:00:00,19.00,208.00,2787.72,600.00,0.80
2021-08-17 22:00:00,18.97,208.00,2787.70,600.00,0.80
2021-08-17 23:00:00,18.94,208.00,2787.63,600.00,0.80
2021-08-18 0:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 1:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 2:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 3:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 4:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 5:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 6:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 7:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 8:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 9:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 10:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 11:00:00,18.77,208.00,2786.05,600.00,0.80
2021-08-18 12:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 13:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 14:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 15:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 16:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 17:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 18:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 19:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 20:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 21:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 22:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-18 23:00:00,18.72,208.00,2784.40,600.00,0.80
2021-08-19 0:00:00,18.73,208.00,2602.51,421.00,0.80
2021-08-19 1:00:00,18.75,208.00,2696.20,421.00,0.80
2021-08-19 2:00:00,18.85,208.00,2705.79,421.00,0.80
2021-08-19 3:00:00,18.94,208.00,2705.66,421.00,0.80
2021-08-19 4:00:00,18.98,208.00,2703.72,421.00,0.80
2021-08-19 5:00:00,19.00,208.00,2702.20,421.00,0.80
2021-08-19 6:00:00,19.02,208.00,2702.08,421.00,0.80
2021-08-19 7:00:00,19.03,208.00,2701.38,421.00,0.80
2021-08-19 8:00:00,19.05,208.00,2701.04,421.00,0.80
2021-08-19 9:00:00,19.07,208.00,2700.93,421.00,0.80
2021-08-19 10:00:00,19.08,208.00,2700.64,421.00,0.80
2021-08-19 11:00:00,19.09,208.00,2700.48,421.00,0.80
2021-08-19 12:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 13:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 14:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 15:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 16:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 17:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 18:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 19:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 20:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 21:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 22:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-19 23:00:00,19.17,208.00,2698.21,421.00,0.80
2021-08-20 0:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 1:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 2:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 3:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 4:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 5:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 6:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 7:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 8:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 9:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 10:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 11:00:00,19.17,208.00,2696.29,421.00,0.80
2021-08-20 12:00:00,19.17,208.00,1733.92,80.00,0.80
2021-08-20 13:00:00,19.24,208.00,2035.07,80.00,0.80
2021-08-20 14:00:00,19.62,208.00,2201.07,80.00,0.80
2021-08-20 15:00:00,20.50,208.00,2255.45,80.00,0.80
2021-08-20 16:00:00,21.65,208.00,2271.76,80.00,0.80
2021-08-20 17:00:00,22.68,208.00,2276.54,80.00,0.80
2021-08-20 18:00:00,23.43,208.00,2278.66,80.00,0.80
2021-08-20 19:00:00,23.94,208.00,2281.43,80.00,0.80
2021-08-20 20:00:00,24.31,208.00,2282.51,80.00,0.80
2021-08-20 21:00:00,24.61,208.00,2283.73,80.00,0.80
2021-08-20 22:00:00,24.87,208.00,2285.08,80.00,0.80
2021-08-20 23:00:00,25.09,208.00,2286.10,80.00,0.80
2021-08-21 0:00:00,25.27,208.00,2287.14,80.00,0.80
2021-08-21 1:00:00,25.42,208.00,2288.08,80.00,0.80
2021-08-21 2:00:00,25.55,208.00,2288.96,80.00,0.80
2021-08-21 3:00:00,25.66,208.00,2289.73,80.00,0.80
2021-08-21 4:00:00,25.75,208.00,2290.49,80.00,0.80
2021-08-21 5:00:00,25.82,208.00,2291.17,80.00,0.80
2021-08-21 6:00:00,25.88,208.00,2291.80,80.00,0.80
2021-08-21 7:00:00,25.94,208.00,2292.39,80.00,0.80
2021-08-21 8:00:00,25.98,208.00,2292.92,80.00,0.80
2021-08-21 9:00:00,26.01,208.00,2293.50,80.00,0.80
2021-08-21 10:00:00,26.04,208.00,2294.02,80.00,0.80
2021-08-21 11:00:00,26.06,208.00,2294.49,80.00,0.80
2021-08-21 12:00:00,25.55,208.00,2288.96,80.00,0.80
2021-08-21 13:00:00,26.10,208.00,2296.94,80.00,0.80
2021-08-21 14:00:00,26.10,208.00,2298.90,80.00,0.80
2021-08-21 15:00:00,26.16,208.00,2302.02,80.00,0.80
2021-08-21 16:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-21 17:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-21 18:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-21 19:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-21 20:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-21 21:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-21 22:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-21 23:00:00,26.21,208.00,2304.28,80.00,0.80
2021-08-22 0:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 1:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 2:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 3:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 4:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 5:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 6:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 7:00:00,26.22,208.00,2304.28,80.00,0.80
2021-08-22 8:00:00,26.23,208.00,2307.42,80.00,0.80
2021-08-22 9:00:00,26.23,208.00,2307.42,80.00,0.80
2021-08-22 10:00:00,26.23,208.00,2307.42,80.00,0.80
2021-08-22 11:00:00,26.23,208.00,2307.42,80.00,0.80
2021-08-22 12:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 13:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 14:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 15:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 16:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 17:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 18:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 19:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 20:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 21:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 22:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-22 23:00:00,26.24,208.00,2309.32,80.00,0.80
2021-08-23 0:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 1:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 2:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 3:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 4:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 5:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 6:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 7:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 8:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 9:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 10:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 11:00:00,26.27,208.00,2309.32,80.00,0.80
2021-08-23 12:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 13:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 14:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 15:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 16:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 17:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 18:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 19:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 20:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 21:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 22:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-23 23:00:00,26.29,208.00,2309.32,80.00,0.80
2021-08-24 0:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 1:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 2:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 3:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 4:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 5:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 6:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 7:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 8:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 9:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 10:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 11:00:00,26.31,208.00,2309.32,80.00,0.80
2021-08-24 12:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 13:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 14:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 15:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 16:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 17:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 18:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 19:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 20:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 21:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 22:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-24 23:00:00,26.32,208.00,2309.32,80.00,0.80
2021-08-25 0:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 1:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 2:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 3:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 4:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 5:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 6:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 7:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 8:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 9:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 10:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 11:00:00,26.33,208.00,2309.32,80.00,0.80
2021-08-25 12:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 13:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 14:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 15:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 16:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 17:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 18:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 19:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 20:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 21:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 22:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-25 23:00:00,26.34,208.00,2309.32,80.00,0.80
2021-08-26 0:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 1:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 2:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 3:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 4:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 5:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 6:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 7:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 8:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 9:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 10:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 11:00:00,26.35,208.00,2309.32,80.00,0.80
2021-08-26 12:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 13:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 14:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 15:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 16:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 17:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 18:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 19:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 20:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 21:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 22:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-26 23:00:00,26.36,208.00,2309.32,80.00,0.80
2021-08-27 0:00:00,26.30,208.00,2302.84,80.00,0.80
2021-08-27 1:00:00,26.30,208.00,2271.77,80.00,0.80
2021-08-27 2:00:00,26.28,208.00,2215.22,80.00,0.80
2021-08-27 3:00:00,26.15,208.00,2143.55,80.00,0.80
2021-08-27 4:00:00,25.82,208.00,2067.63,80.00,0.80
2021-08-27 5:00:00,25.22,208.00,1992.06,80.00,0.80
2021-08-27 6:00:00,24.34,208.00,1918.73,80.00,0.80
2021-08-27 7:00:00,23.23,208.00,1840.00,80.00,0.80
2021-08-27 8:00:00,21.91,208.00,1707.04,80.00,0.80
2021-08-27 9:00:00,20.45,208.00,1469.77,80.00,0.80
2021-08-27 10:00:00,18.93,208.00,1315.93,80.00,0.80
2021-08-27 11:00:00,17.45,208.00,1221.92,80.00,0.80
2021-08-27 12:00:00,16.04,208.00,1155.64,80.00,0.80
2021-08-27 13:00:00,14.68,208.00,1107.83,80.00,0.80
2021-08-27 14:00:00,13.34,208.00,1061.44,80.00,0.80
2021-08-27 15:00:00,12.09,208.00,1028.09,80.00,0.80
2021-08-27 16:00:00,11.04,208.00,1010.87,80.00,0.80
2021-08-27 17:00:00,10.21,208.00,999.97,80.00,0.80
2021-08-27 18:00:00,9.46,208.00,991.57,80.00,0.80
2021-08-27 19:00:00,8.49,208.00,984.33,80.00,0.80
2021-08-27 20:00:00,6.59,208.00,978.37,80.00,0.80
2021-08-27 21:00:00,6.37,208.00,976.32,80.00,0.80
2021-08-27 22:00:00,6.04,208.00,975.77,80.00,0.80
2021-08-27 23:00:00,6.09,208.00,973.07,80.00,0.80
2021-08-28 0:00:00,6.10,208.00,968.16,80.00,0.80
2021-08-28 1:00:00,6.03,208.00,959.82,80.00,0.80
2021-08-28 2:00:00,6.01,208.00,949.63,80.00,0.80
2021-08-28 3:00:00,6.02,208.00,940.12,80.00,0.80
2021-08-28 4:00:00,5.99,208.00,930.72,80.00,0.80
2021-08-28 5:00:00,5.95,208.00,921.51,80.00,0.80
2021-08-28 6:00:00,5.91,208.00,897.30,80.00,0.80
2021-08-28 7:00:00,5.86,208.00,873.73,80.00,0.80
2021-08-28 8:00:00,5.82,208.00,851.85,80.00,0.80
2021-08-28 9:00:00,5.56,208.00,814.83,80.00,0.80
2021-08-28 10:00:00,5.46,208.00,793.61,80.00,0.80
2021-08-28 11:00:00,5.46,208.00,793.61,80.00,0.80
2021-08-28 12:00:00,5.46,208.00,793.61,80.00,0.80
2021-08-28 13:00:00,5.45,208.00,793.61,80.00,0.80
2021-08-28 14:00:00,5.45,208.00,793.61,80.00,0.80
2021-08-28 15:00:00,5.45,208.00,793.61,80.00,0.80
2021-08-28 16:00:00,5.44,208.00,793.61,80.00,0.80
2021-08-28 17:00:00,5.44,208.00,793.61,80.00,0.80
2021-08-28 18:00:00,5.44,208.00,793.61,80.00,0.80
2021-08-28 19:00:00,5.43,208.00,793.61,80.00,0.80
2021-08-28 20:00:00,5.43,208.00,793.61,80.00,0.80
2021-08-28 21:00:00,5.42,208.00,766.76,80.00,0.80
2021-08-28 22:00:00,5.42,208.00,766.76,80.00,0.80
2021-08-28 23:00:00,5.42,208.00,766.76,80.00,0.80
2021-08-29 0:00:00,5.41,208.00,766.76,80.00,0.80
2021-08-29 1:00:00,5.41,208.00,766.76,80.00,0.80
2021-08-29 2:00:00,5.40,208.00,766.76,80.00,0.80
2021-08-29 3:00:00,5.40,208.00,766.76,80.00,0.80
2021-08-29 4:00:00,5.39,208.00,766.76,80.00,0.80
2021-08-29 5:00:00,5.39,208.00,766.76,80.00,0.80
2021-08-29 6:00:00,5.38,208.00,766.76,80.00,0.80
2021-08-29 7:00:00,5.38,208.00,766.76,80.00,0.80
2021-08-29 8:00:00,5.38,208.00,766.76,80.00,0.80
2021-08-29 9:00:00,5.37,208.00,683.70,80.00,0.80
2021-08-29 10:00:00,5.37,208.00,683.70,80.00,0.80
2021-08-29 11:00:00,5.37,208.00,683.70,80.00,0.80
2021-08-29 12:00:00,5.37,208.00,683.70,80.00,0.80
2021-08-29 13:00:00,5.36,208.00,683.70,80.00,0.80
2021-08-29 14:00:00,5.36,208.00,683.70,80.00,0.80
2021-08-29 15:00:00,5.36,208.00,683.70,80.00,0.80
2021-08-29 16:00:00,5.36,208.00,683.70,80.00,0.80
2021-08-29 17:00:00,5.36,208.00,683.70,80.00,0.80
2021-08-29 18:00:00,5.35,208.00,683.70,80.00,0.80
2021-08-29 19:00:00,5.35,208.00,683.70,80.00,0.80
2021-08-29 20:00:00,5.35,208.00,683.70,80.00,0.80
2021-08-29 21:00:00,5.35,208.00,683.70,80.00,0.80
2021-08-29 22:00:00,5.35,208.00,683.70,80.00,0.80
2021-08-29 23:00:00,5.35,208.00,683.70,80.00,0.80
2021-08-30 0:00:00,5.34,208.00,642.93,80.00,0.80
2021-08-30 1:00:00,5.34,208.00,642.93,80.00,0.80
2021-08-30 2:00:00,5.34,208.00,642.93,80.00,0.80
2021-08-30 3:00:00,5.34,208.00,642.93,80.00,0.80
2021-08-30 4:00:00,5.34,208.00,642.93,80.00,0.80
2021-08-30 5:00:00,5.34,208.00,642.93,80.00,0.80
2021-08-30 6:00:00,5.33,208.00,642.93,80.00,0.80
2021-08-30 7:00:00,5.33,208.00,642.93,80.00,0.80
2021-08-30 8:00:00,5.33,208.00,642.93,80.00,0.80
2021-08-30 9:00:00,5.33,208.00,642.93,80.00,0.80
2021-08-30 10:00:00,5.33,208.00,642.93,80.00,0.80
2021-08-30 11:00:00,5.33,208.00,642.93,80.00,0.80
2021-08-30 12:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 13:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 14:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 15:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 16:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 17:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 18:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 19:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 20:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 21:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 22:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-30 23:00:00,5.31,208.00,545.18,80.00,0.80
2021-08-31 0:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 1:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 2:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 3:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 4:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 5:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 6:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 7:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 8:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 9:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 10:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 11:00:00,5.28,208.00,545.18,80.00,0.80
2021-08-31 12:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 13:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 14:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 15:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 16:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 17:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 18:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 19:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 20:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 21:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 22:00:00,5.27,208.00,545.18,80.00,0.80
2021-08-31 23:00:00,5.27,208.00,545.18,80.00,0.80
2021-09-01 0:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 1:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 2:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 3:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 4:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 5:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 6:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 7:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 8:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 9:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 10:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 11:00:00,5.25,208.00,545.18,80.00,0.80
2021-09-01 12:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 13:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 14:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 15:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 16:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 17:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 18:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 19:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 20:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 21:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 22:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-01 23:00:00,5.24,208.00,545.18,80.00,0.80
2021-09-02 0:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 1:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 2:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 3:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 4:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 5:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 6:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 7:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 8:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 9:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 10:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 11:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 12:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 13:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 14:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 15:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 16:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 17:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 18:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 19:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 20:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 21:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 22:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-02 23:00:00,5.23,208.00,545.18,80.00,0.80
2021-09-03 0:00:00,5.22,208.00,545.18,80.00,0.80
2021-09-03 1:00:00,5.22,208.00,545.18,80.00,0.80
2021-09-03 2:00:00,5.22,208.00,545.18,80.00,0.80
2021-09-03 3:00:00,5.22,208.00,545.18,80.00,0.80
2021-09-03 4:00:00,5.22,208.00,545.18,80.00,0.80
2021-09-03 5:00:00,5.22,208.00,545.18,80.00,0.80
2021-09-03 6:00:00,5.22,208.00,545.18,80.00,0.80
2021-09-03 7:00:00,5.22,208.00,545.18,80.00,0.80
